"","UserID","Monetary","Frequency","Recency","rankR","rankF","rankM","rankRMF","rankR1","rankF1","rankM1","rankRMF1","M_S","F_S","R_S","Custom"
"879",34846,7115,12,9,4,2,4,424,0.955665024630542,0.380952380952381,0.501375245579568,3.4,2,1,2,"重点发展客户"
"880",34847,7421,16,15,3,4,4,344,0.926108374384236,0.571428571428571,0.525422396856582,3.5,2,2,1,"重点保持客户"
"881",34848,3395,7,36,2,1,1,211,0.822660098522167,0.142857142857143,0.209037328094303,1.5,1,1,1,"潜在客户"
"882",34849,9615,14,98,1,3,5,135,0.517241379310345,0.476190476190476,0.697838899803536,2.4,2,2,1,"重点保持客户"
"883",34850,5740,13,3,5,3,2,532,0.985221674876847,0.428571428571429,0.393320235756385,3.8,1,2,2,"重点保护客户"
"884",34851,8342,19,40,2,5,5,255,0.802955665024631,0.714285714285714,0.597799607072692,3.5,2,2,1,"重点保持客户"
"885",34852,7186,13,33,2,3,4,234,0.83743842364532,0.428571428571429,0.506954813359529,2.7,2,2,1,"重点保持客户"
"886",34853,5095,11,81,1,2,2,122,0.600985221674877,0.333333333333333,0.342632612966601,1.5,1,1,1,"潜在客户"
"887",34854,4975,14,40,2,3,2,232,0.802955665024631,0.476190476190476,0.333202357563851,2.3,1,2,1,"一般保护客户"
"888",34855,7884,16,48,1,4,4,144,0.763546798029557,0.571428571428571,0.561807465618861,2.5,2,2,1,"重点保持客户"
"889",34856,4183,11,10,4,2,1,421,0.950738916256158,0.333333333333333,0.270962671905697,2.8,1,1,2,"一般发展客户"
"890",34857,2506,6,71,1,1,1,111,0.650246305418719,0.0952380952380952,0.139174852652259,1,1,1,1,"潜在客户"
"891",34858,5726,12,5,5,2,2,522,0.975369458128079,0.380952380952381,0.392220039292731,3.5,1,1,2,"一般发展客户"
"892",34859,6150,11,6,5,2,3,523,0.970443349753695,0.333333333333333,0.425540275049116,3.7,1,1,2,"一般发展客户"
"893",34860,7986,14,64,1,3,4,134,0.684729064039409,0.476190476190476,0.569823182711198,2.2,2,2,1,"重点保持客户"
"894",34861,6300,14,1,5,3,3,533,0.995073891625616,0.476190476190476,0.437328094302554,4,1,2,2,"重点保护客户"
"895",34862,7181,19,1,5,5,4,554,0.995073891625616,0.714285714285714,0.506561886051081,4.8,2,2,2,"高价值客户"
"896",34863,9862,20,0,5,5,5,555,1,0.761904761904762,0.717249508840864,5,2,2,2,"高价值客户"
"897",34864,7352,17,46,1,5,4,154,0.773399014778325,0.619047619047619,0.52,2.8,2,2,1,"重点保持客户"
"898",34865,9834,17,8,4,5,5,455,0.960591133004926,0.619047619047619,0.715049115913556,4.5,2,2,2,"高价值客户"
"899",34866,7450,12,28,2,2,4,224,0.862068965517241,0.380952380952381,0.52770137524558,2.4,2,1,1,"重点挽留客户"
"900",34867,5293,9,30,2,1,2,212,0.852216748768473,0.238095238095238,0.35819253438114,1.7,1,1,1,"潜在客户"
"901",44568,3902,12,39,2,2,1,221,0.807881773399015,0.380952380952381,0.248880157170923,1.8,1,1,1,"潜在客户"
"902",44569,8448,22,7,5,5,5,555,0.96551724137931,0.857142857142857,0.606129666011788,5,2,2,2,"高价值客户"
"903",44570,7574,13,9,4,3,4,434,0.955665024630542,0.428571428571429,0.537445972495088,3.7,2,2,2,"高价值客户"
"904",44571,10167,19,4,5,5,5,555,0.980295566502463,0.714285714285714,0.741218074656189,5,2,2,2,"高价值客户"
"905",44572,4548,11,53,1,2,1,121,0.738916256157635,0.333333333333333,0.299646365422397,1.3,1,1,1,"潜在客户"
"906",44573,5859,15,19,3,4,2,342,0.9064039408867,0.523809523809524,0.402671905697446,3.1,1,2,1,"一般保护客户"
"907",44574,3558,12,12,4,2,1,421,0.940886699507389,0.380952380952381,0.221846758349705,2.8,1,1,2,"一般发展客户"
"908",44575,2728,6,23,3,1,1,311,0.886699507389163,0.0952380952380952,0.156620825147348,2,1,1,1,"潜在客户"
"909",44576,6349,12,3,5,2,3,523,0.985221674876847,0.380952380952381,0.441178781925344,3.7,1,1,2,"一般发展客户"
"910",44577,2776,9,75,1,1,1,111,0.630541871921182,0.238095238095238,0.160392927308448,1,1,1,1,"潜在客户"
"911",44578,6231,14,18,3,3,3,333,0.911330049261084,0.476190476190476,0.431905697445973,3,1,2,1,"一般保护客户"
"912",44579,4297,9,92,1,1,1,111,0.54679802955665,0.238095238095238,0.27992141453831,1,1,1,1,"潜在客户"
"913",44580,3256,6,14,4,1,1,411,0.931034482758621,0.0952380952380952,0.19811394891945,2.5,1,1,2,"一般发展客户"
"914",44581,6343,14,4,5,3,3,533,0.980295566502463,0.476190476190476,0.440707269155206,4,1,2,2,"重点保护客户"
"915",44582,7523,10,35,2,1,4,214,0.827586206896552,0.285714285714286,0.533438113948919,2.1,2,1,1,"重点挽留客户"
"916",44583,7976,16,39,2,4,4,244,0.807881773399015,0.571428571428571,0.569037328094303,3,2,2,1,"重点保持客户"
"917",44584,10538,18,46,1,5,5,155,0.773399014778325,0.666666666666667,0.770373280943026,3,2,2,1,"重点保持客户"
"918",44585,10301,21,32,2,5,5,255,0.842364532019704,0.80952380952381,0.751748526522593,3.5,2,2,1,"重点保持客户"
"919",44586,6533,14,2,5,3,3,533,0.990147783251232,0.476190476190476,0.455638506876228,4,1,2,2,"重点保护客户"
"920",44587,9005,19,26,2,5,5,255,0.87192118226601,0.714285714285714,0.649901768172888,3.5,2,2,1,"重点保持客户"
"921",44588,4435,10,22,3,1,1,311,0.891625615763547,0.285714285714286,0.290766208251473,2,1,1,1,"潜在客户"
"922",44589,9508,17,40,2,5,5,255,0.802955665024631,0.619047619047619,0.68943025540275,3.5,2,2,1,"重点保持客户"
"923",44590,7426,14,38,2,3,4,234,0.812807881773399,0.476190476190476,0.52581532416503,2.7,2,2,1,"重点保持客户"
"924",44591,5735,15,5,5,4,2,542,0.975369458128079,0.523809523809524,0.392927308447937,4.1,1,2,2,"重点保护客户"
"925",44592,8543,17,11,4,5,5,455,0.945812807881773,0.619047619047619,0.613595284872299,4.5,2,2,2,"高价值客户"
"926",44593,4994,12,6,5,2,2,522,0.970443349753695,0.380952380952381,0.334695481335953,3.5,1,1,2,"一般发展客户"
"927",44594,11743,20,4,5,5,5,555,0.980295566502463,0.761904761904762,0.865068762278978,5,2,2,2,"高价值客户"
"928",44595,2262,8,12,4,1,1,411,0.940886699507389,0.19047619047619,0.12,2.5,1,1,2,"一般发展客户"
"929",44596,7054,14,3,5,3,4,534,0.985221674876847,0.476190476190476,0.496581532416503,4.2,2,2,2,"高价值客户"
"930",44597,4229,10,13,4,1,1,411,0.935960591133005,0.285714285714286,0.274577603143418,2.5,1,1,2,"一般发展客户"
"931",44598,7824,16,24,3,4,4,344,0.881773399014778,0.571428571428571,0.557092337917485,3.5,2,2,1,"重点保持客户"
"932",44599,3365,8,67,1,1,1,111,0.669950738916256,0.19047619047619,0.206679764243615,1,1,1,1,"潜在客户"
"933",44600,4004,7,85,1,1,1,111,0.58128078817734,0.142857142857143,0.256895874263261,1,1,1,1,"潜在客户"
"934",44601,8240,16,11,4,4,4,444,0.945812807881773,0.571428571428571,0.589783889980354,4,2,2,2,"高价值客户"
"935",44602,5683,10,45,1,1,2,112,0.778325123152709,0.285714285714286,0.388840864440079,1.2,1,1,1,"潜在客户"
"936",44603,5148,11,18,3,2,2,322,0.911330049261084,0.333333333333333,0.346797642436149,2.5,1,1,1,"潜在客户"
"937",44604,7120,17,46,1,5,4,154,0.773399014778325,0.619047619047619,0.501768172888016,2.8,2,2,1,"重点保持客户"
"938",44605,8399,12,20,3,2,5,325,0.901477832512315,0.380952380952381,0.602278978388998,3.1,2,1,1,"重点挽留客户"
"939",44606,4535,13,25,2,3,1,231,0.876847290640394,0.428571428571429,0.298624754420432,2.1,1,2,1,"一般保护客户"
"940",44607,9736,16,12,4,4,5,445,0.940886699507389,0.571428571428571,0.707347740667976,4.2,2,2,2,"高价值客户"
"941",44608,5828,12,94,1,2,2,122,0.536945812807882,0.380952380952381,0.400235756385069,1.5,1,1,1,"潜在客户"
"942",44609,7098,13,7,5,3,4,534,0.96551724137931,0.428571428571429,0.500039292730845,4.2,2,2,2,"高价值客户"
"943",44610,7856,18,16,3,5,4,354,0.921182266009852,0.666666666666667,0.559607072691552,3.8,2,2,1,"重点保持客户"
"944",44611,6203,11,16,3,2,3,323,0.921182266009852,0.333333333333333,0.429705304518664,2.7,1,1,1,"潜在客户"
"945",44612,5569,12,6,5,2,2,522,0.970443349753695,0.380952380952381,0.379882121807466,3.5,1,1,2,"一般发展客户"
"946",44613,4644,10,88,1,1,1,111,0.566502463054187,0.285714285714286,0.307190569744597,1,1,1,1,"潜在客户"
"947",44614,7927,14,37,2,3,4,234,0.817733990147783,0.476190476190476,0.565186640471513,2.7,2,2,1,"重点保持客户"
"948",44615,5507,10,25,2,1,2,212,0.876847290640394,0.285714285714286,0.375009823182711,1.7,1,1,1,"潜在客户"
"949",44616,8181,14,81,1,3,4,134,0.600985221674877,0.476190476190476,0.585147347740668,2.2,2,2,1,"重点保持客户"
"950",44617,10476,20,8,4,5,5,455,0.960591133004926,0.761904761904762,0.765500982318271,4.5,2,2,2,"高价值客户"
"951",44618,6876,15,33,2,4,3,243,0.83743842364532,0.523809523809524,0.482593320235756,2.8,1,2,1,"一般保护客户"
"952",44619,3794,7,59,1,1,1,111,0.70935960591133,0.142857142857143,0.240392927308448,1,1,1,1,"潜在客户"
"953",44620,9298,17,22,3,5,5,355,0.891625615763547,0.619047619047619,0.672927308447937,4,2,2,1,"重点保持客户"
"954",44621,10047,15,10,4,4,5,445,0.950738916256158,0.523809523809524,0.731787819253438,4.2,2,2,2,"高价值客户"
"955",44622,2890,8,9,4,1,1,411,0.955665024630542,0.19047619047619,0.169351669941061,2.5,1,1,2,"一般发展客户"
"956",44623,6465,10,9,4,1,3,413,0.955665024630542,0.285714285714286,0.450294695481336,2.9,1,1,2,"一般发展客户"
"957",44624,6816,17,15,3,5,3,353,0.926108374384236,0.619047619047619,0.477878192534381,3.6,1,2,1,"一般保护客户"
"958",44625,3477,10,36,2,1,1,211,0.822660098522167,0.285714285714286,0.215481335952849,1.5,1,1,1,"潜在客户"
"959",44626,7316,15,30,2,4,4,244,0.852216748768473,0.523809523809524,0.517170923379175,3,2,2,1,"重点保持客户"
"960",44627,5167,11,4,5,2,2,522,0.980295566502463,0.333333333333333,0.348290766208252,3.5,1,1,2,"一般发展客户"
"961",44628,5447,12,7,5,2,2,522,0.96551724137931,0.380952380952381,0.370294695481336,3.5,1,1,2,"一般发展客户"
"962",44629,6793,15,77,1,4,3,143,0.620689655172414,0.523809523809524,0.476070726915521,2.3,1,2,1,"一般保护客户"
"963",44630,6013,14,7,5,3,3,533,0.96551724137931,0.476190476190476,0.414774066797642,4,1,2,2,"重点保护客户"
"964",44631,9204,17,31,2,5,5,255,0.847290640394089,0.619047619047619,0.665540275049116,3.5,2,2,1,"重点保持客户"
"965",44632,7754,12,30,2,2,4,224,0.852216748768473,0.380952380952381,0.551591355599214,2.4,2,1,1,"重点挽留客户"
"966",44633,5785,10,9,4,1,2,412,0.955665024630542,0.285714285714286,0.396856581532416,2.7,1,1,2,"一般发展客户"
"967",44634,7226,13,41,2,3,4,234,0.798029556650246,0.428571428571429,0.510098231827112,2.7,2,2,1,"重点保持客户"
"968",44635,4286,11,2,5,2,1,521,0.990147783251232,0.333333333333333,0.279056974459725,3.3,1,1,2,"一般发展客户"
"969",44636,5547,10,8,4,1,2,412,0.960591133004926,0.285714285714286,0.378153241650295,2.7,1,1,2,"一般发展客户"
"970",44637,5748,15,50,1,4,2,142,0.753694581280788,0.523809523809524,0.393948919449902,2.1,1,2,1,"一般保护客户"
"971",44638,6867,14,5,5,3,3,533,0.975369458128079,0.476190476190476,0.48188605108055,4,1,2,2,"重点保护客户"
"972",44639,9716,22,8,4,5,5,455,0.960591133004926,0.857142857142857,0.705776031434185,4.5,2,2,2,"高价值客户"
"973",44640,7804,14,56,1,3,4,134,0.724137931034483,0.476190476190476,0.555520628683694,2.2,2,2,1,"重点保持客户"
"974",44641,11128,17,0,5,5,5,555,1,0.619047619047619,0.816738703339882,5,2,2,2,"高价值客户"
"975",44642,7887,17,2,5,5,4,554,0.990147783251232,0.619047619047619,0.562043222003929,4.8,2,2,2,"高价值客户"
"976",44643,5200,10,51,1,1,2,112,0.748768472906404,0.285714285714286,0.350884086444008,1.2,1,1,1,"潜在客户"
"977",44644,7436,13,50,1,3,4,134,0.753694581280788,0.428571428571429,0.526601178781925,2.2,2,2,1,"重点保持客户"
"978",44645,5785,12,17,3,2,2,322,0.916256157635468,0.380952380952381,0.396856581532416,2.5,1,1,1,"潜在客户"
"979",44646,6713,14,44,2,3,3,233,0.783251231527094,0.476190476190476,0.469783889980354,2.5,1,2,1,"一般保护客户"
"980",44647,9603,17,23,3,5,5,355,0.886699507389163,0.619047619047619,0.696895874263261,4,2,2,1,"重点保持客户"
"981",44648,5343,11,42,2,2,2,222,0.793103448275862,0.333333333333333,0.362121807465619,2,1,1,1,"潜在客户"
"982",44649,6580,13,2,5,3,3,533,0.990147783251232,0.428571428571429,0.459332023575639,4,1,2,2,"重点保护客户"
"983",44650,9131,22,9,4,5,5,455,0.955665024630542,0.857142857142857,0.659803536345776,4.5,2,2,2,"高价值客户"
"984",44651,4989,10,28,2,1,2,212,0.862068965517241,0.285714285714286,0.334302554027505,1.7,1,1,1,"潜在客户"
"985",44652,6321,13,39,2,3,3,233,0.807881773399015,0.428571428571429,0.438978388998035,2.5,1,2,1,"一般保护客户"
"986",44653,8937,16,28,2,4,5,245,0.862068965517241,0.571428571428571,0.644557956777996,3.2,2,2,1,"重点保持客户"
"987",44654,5579,14,5,5,3,2,532,0.975369458128079,0.476190476190476,0.380667976424362,3.8,1,2,2,"重点保护客户"
"988",44655,4666,8,7,5,1,1,511,0.96551724137931,0.19047619047619,0.308919449901768,3,1,1,2,"一般发展客户"
"989",44656,3312,8,20,3,1,1,311,0.901477832512315,0.19047619047619,0.202514734774067,2,1,1,1,"潜在客户"
"990",44657,5038,12,36,2,2,2,222,0.822660098522167,0.380952380952381,0.338153241650295,2,1,1,1,"潜在客户"
"991",44658,4492,11,50,1,2,1,121,0.753694581280788,0.333333333333333,0.29524557956778,1.3,1,1,1,"潜在客户"
"992",44659,7592,14,14,4,3,4,434,0.931034482758621,0.476190476190476,0.538860510805501,3.7,2,2,2,"高价值客户"
"993",44660,6264,12,37,2,2,3,223,0.817733990147783,0.380952380952381,0.434499017681729,2.2,1,1,1,"潜在客户"
"994",44661,6525,13,6,5,3,3,533,0.970443349753695,0.428571428571429,0.455009823182711,4,1,2,2,"重点保护客户"
"995",44662,8747,15,42,2,4,5,245,0.793103448275862,0.523809523809524,0.629626719056974,3.2,2,2,1,"重点保持客户"
"996",44663,6693,15,35,2,4,3,243,0.827586206896552,0.523809523809524,0.468212180746562,2.8,1,2,1,"一般保护客户"
"997",44664,6797,14,1,5,3,3,533,0.995073891625616,0.476190476190476,0.476385068762279,4,1,2,2,"重点保护客户"
"998",44665,6587,13,67,1,3,3,133,0.669950738916256,0.428571428571429,0.459882121807466,2,1,2,1,"一般保护客户"
"999",44666,6889,13,15,3,3,3,333,0.926108374384236,0.428571428571429,0.483614931237721,3,1,2,1,"一般保护客户"
"1000",44667,6831,12,5,5,2,3,523,0.975369458128079,0.380952380952381,0.479056974459725,3.7,1,1,2,"一般发展客户"
"1001",44668,10892,19,104,1,5,5,155,0.487684729064039,0.714285714285714,0.798192534381139,3,2,2,1,"重点保持客户"
"1002",44669,3065,5,39,2,1,1,211,0.807881773399015,0.0476190476190476,0.183104125736739,1.5,1,1,1,"潜在客户"
"1003",44670,8112,13,10,4,3,4,434,0.950738916256158,0.428571428571429,0.579724950884086,3.7,2,2,2,"高价值客户"
"1004",44671,7476,13,9,4,3,4,434,0.955665024630542,0.428571428571429,0.529744597249509,3.7,2,2,2,"高价值客户"
"1005",44672,4717,9,16,3,1,1,311,0.921182266009852,0.238095238095238,0.312927308447937,2,1,1,1,"潜在客户"
"1006",44673,4218,13,21,3,3,1,331,0.896551724137931,0.428571428571429,0.273713163064833,2.6,1,2,1,"一般保护客户"
"1007",44674,6540,18,4,5,5,3,553,0.980295566502463,0.666666666666667,0.456188605108055,4.6,1,2,2,"重点保护客户"
"1008",44675,8162,16,4,5,4,4,544,0.980295566502463,0.571428571428571,0.583654223968566,4.5,2,2,2,"高价值客户"
"1009",44676,4702,9,28,2,1,1,211,0.862068965517241,0.238095238095238,0.311748526522593,1.5,1,1,1,"潜在客户"
"1010",44677,8452,17,42,2,5,5,255,0.793103448275862,0.619047619047619,0.606444007858546,3.5,2,2,1,"重点保持客户"
"1011",44678,5923,12,48,1,2,3,123,0.763546798029557,0.380952380952381,0.40770137524558,1.7,1,1,1,"潜在客户"
"1012",44679,9186,14,8,4,3,5,435,0.960591133004926,0.476190476190476,0.664125736738703,3.9,2,2,2,"高价值客户"
"1013",44680,3047,9,41,2,1,1,211,0.798029556650246,0.238095238095238,0.181689587426326,1.5,1,1,1,"潜在客户"
"1014",44681,9535,19,9,4,5,5,455,0.955665024630542,0.714285714285714,0.691552062868369,4.5,2,2,2,"高价值客户"
"1015",44682,9347,16,8,4,4,5,445,0.960591133004926,0.571428571428571,0.676777996070727,4.2,2,2,2,"高价值客户"
"1016",44683,7949,14,95,1,3,4,134,0.532019704433498,0.476190476190476,0.566915520628684,2.2,2,2,1,"重点保持客户"
"1017",44684,6383,16,8,4,4,3,443,0.960591133004926,0.571428571428571,0.44385068762279,3.8,1,2,2,"重点保护客户"
"1018",44685,3089,11,38,2,2,1,221,0.812807881773399,0.333333333333333,0.184990176817289,1.8,1,1,1,"潜在客户"
"1019",44686,7712,14,4,5,3,4,534,0.980295566502463,0.476190476190476,0.548290766208251,4.2,2,2,2,"高价值客户"
"1020",44687,5210,12,33,2,2,2,222,0.83743842364532,0.380952380952381,0.351669941060904,2,1,1,1,"潜在客户"
"1021",44688,6233,15,15,3,4,3,343,0.926108374384236,0.523809523809524,0.432062868369352,3.3,1,2,1,"一般保护客户"
"1022",44689,5451,12,29,2,2,2,222,0.857142857142857,0.380952380952381,0.370609037328094,2,1,1,1,"潜在客户"
"1023",44690,1976,7,51,1,1,1,111,0.748768472906404,0.142857142857143,0.097524557956778,1,1,1,1,"潜在客户"
"1024",44691,8151,15,32,2,4,4,244,0.842364532019704,0.523809523809524,0.58278978388998,3,2,2,1,"重点保持客户"
"1025",44692,4443,9,79,1,1,1,111,0.610837438423645,0.238095238095238,0.29139489194499,1,1,1,1,"潜在客户"
"1026",44693,8591,16,9,4,4,5,445,0.955665024630542,0.571428571428571,0.617367387033399,4.2,2,2,2,"高价值客户"
"1027",44694,5441,10,17,3,1,2,312,0.916256157635468,0.285714285714286,0.369823182711198,2.2,1,1,1,"潜在客户"
"1028",44695,2784,6,30,2,1,1,211,0.852216748768473,0.0952380952380952,0.161021611001965,1.5,1,1,1,"潜在客户"
"1029",44696,2004,7,46,1,1,1,111,0.773399014778325,0.142857142857143,0.0997249508840864,1,1,1,1,"潜在客户"
"1030",44697,5286,11,8,4,2,2,422,0.960591133004926,0.333333333333333,0.357642436149312,3,1,1,2,"一般发展客户"
"1031",44698,2193,5,22,3,1,1,311,0.891625615763547,0.0476190476190476,0.114577603143418,2,1,1,1,"潜在客户"
"1032",44699,3557,8,60,1,1,1,111,0.704433497536946,0.19047619047619,0.221768172888016,1,1,1,1,"潜在客户"
"1033",44700,6633,12,35,2,2,3,223,0.827586206896552,0.380952380952381,0.463497053045187,2.2,1,1,1,"潜在客户"
"1034",44701,4920,9,15,3,1,2,312,0.926108374384236,0.238095238095238,0.328880157170923,2.2,1,1,1,"潜在客户"
"1035",44702,8017,17,8,4,5,4,454,0.960591133004926,0.619047619047619,0.572259332023576,4.3,2,2,2,"高价值客户"
"1036",44703,6821,13,27,2,3,3,233,0.866995073891626,0.428571428571429,0.478271119842829,2.5,1,2,1,"一般保护客户"
"1037",44704,5395,10,5,5,1,2,512,0.975369458128079,0.285714285714286,0.366208251473477,3.2,1,1,2,"一般发展客户"
"1038",44705,4574,10,44,2,1,1,211,0.783251231527094,0.285714285714286,0.301689587426326,1.5,1,1,1,"潜在客户"
"1039",44706,7683,16,62,1,4,4,144,0.694581280788177,0.571428571428571,0.546011787819253,2.5,2,2,1,"重点保持客户"
"1040",44707,5665,14,3,5,3,2,532,0.985221674876847,0.476190476190476,0.387426326129666,3.8,1,2,2,"重点保护客户"
"1041",44708,5397,13,62,1,3,2,132,0.694581280788177,0.428571428571429,0.366365422396857,1.8,1,2,1,"一般保护客户"
"1042",44709,5993,12,1,5,2,3,523,0.995073891625616,0.380952380952381,0.413202357563851,3.7,1,1,2,"一般发展客户"
"1043",44710,7752,17,72,1,5,4,154,0.645320197044335,0.619047619047619,0.551434184675835,2.8,2,2,1,"重点保持客户"
"1044",44711,10855,18,12,4,5,5,455,0.940886699507389,0.666666666666667,0.795284872298625,4.5,2,2,2,"高价值客户"
"1045",44712,8433,18,17,3,5,5,355,0.916256157635468,0.666666666666667,0.604950884086444,4,2,2,1,"重点保持客户"
"1046",44713,8369,17,20,3,5,5,355,0.901477832512315,0.619047619047619,0.59992141453831,4,2,2,1,"重点保持客户"
"1047",44714,7046,9,30,2,1,4,214,0.852216748768473,0.238095238095238,0.495952848722986,2.1,2,1,1,"重点挽留客户"
"1048",44715,7050,13,22,3,3,4,334,0.891625615763547,0.428571428571429,0.496267190569745,3.2,2,2,1,"重点保持客户"
"1049",44716,6939,12,22,3,2,3,323,0.891625615763547,0.380952380952381,0.4875442043222,2.7,1,1,1,"潜在客户"
"1050",44717,8653,15,23,3,4,5,345,0.886699507389163,0.523809523809524,0.622239685658153,3.7,2,2,1,"重点保持客户"
"1051",44718,5251,12,12,4,2,2,422,0.940886699507389,0.380952380952381,0.354891944990177,3,1,1,2,"一般发展客户"
"1052",44719,9728,19,38,2,5,5,255,0.812807881773399,0.714285714285714,0.70671905697446,3.5,2,2,1,"重点保持客户"
"1053",44720,8232,18,13,4,5,4,454,0.935960591133005,0.666666666666667,0.589155206286837,4.3,2,2,2,"高价值客户"
"1054",44721,4858,8,55,1,1,2,112,0.729064039408867,0.19047619047619,0.324007858546169,1.2,1,1,1,"潜在客户"
"1055",44722,5188,11,30,2,2,2,222,0.852216748768473,0.333333333333333,0.349941060903733,2,1,1,1,"潜在客户"
"1056",44723,3506,10,87,1,1,1,111,0.571428571428571,0.285714285714286,0.217760314341847,1,1,1,1,"潜在客户"
"1057",44724,6261,11,43,2,2,3,223,0.788177339901478,0.333333333333333,0.43426326129666,2.2,1,1,1,"潜在客户"
"1058",44725,4591,11,6,5,2,1,521,0.970443349753695,0.333333333333333,0.303025540275049,3.3,1,1,2,"一般发展客户"
"1059",44726,4634,11,4,5,2,1,521,0.980295566502463,0.333333333333333,0.306404715127701,3.3,1,1,2,"一般发展客户"
"1060",44727,4101,10,4,5,1,1,511,0.980295566502463,0.285714285714286,0.264518664047151,3,1,1,2,"一般发展客户"
"1061",44728,8498,13,10,4,3,5,435,0.950738916256158,0.428571428571429,0.610058939096267,3.9,2,2,2,"高价值客户"
"1062",44729,4551,11,94,1,2,1,121,0.536945812807882,0.333333333333333,0.299882121807466,1.3,1,1,1,"潜在客户"
"1063",44730,7709,13,30,2,3,4,234,0.852216748768473,0.428571428571429,0.548055009823183,2.7,2,2,1,"重点保持客户"
"1064",44731,9131,18,75,1,5,5,155,0.630541871921182,0.666666666666667,0.659803536345776,3,2,2,1,"重点保持客户"
"1065",44732,10909,17,8,4,5,5,455,0.960591133004926,0.619047619047619,0.799528487229862,4.5,2,2,2,"高价值客户"
"1066",44733,4995,11,50,1,2,2,122,0.753694581280788,0.333333333333333,0.334774066797642,1.5,1,1,1,"潜在客户"
"1067",44734,8800,17,5,5,5,5,555,0.975369458128079,0.619047619047619,0.633791748526523,5,2,2,2,"高价值客户"
"1068",44735,6516,14,5,5,3,3,533,0.975369458128079,0.476190476190476,0.454302554027505,4,1,2,2,"重点保护客户"
"1069",44736,6212,13,26,2,3,3,233,0.87192118226601,0.428571428571429,0.43041257367387,2.5,1,2,1,"一般保护客户"
"1070",44737,7412,14,90,1,3,4,134,0.556650246305419,0.476190476190476,0.524715127701375,2.2,2,2,1,"重点保持客户"
"1071",44738,7999,17,8,4,5,4,454,0.960591133004926,0.619047619047619,0.570844793713163,4.3,2,2,2,"高价值客户"
"1072",44739,6277,11,4,5,2,3,523,0.980295566502463,0.333333333333333,0.435520628683694,3.7,1,1,2,"一般发展客户"
"1073",44740,2498,8,74,1,1,1,111,0.635467980295567,0.19047619047619,0.138546168958743,1,1,1,1,"潜在客户"
"1074",44741,2815,7,81,1,1,1,111,0.600985221674877,0.142857142857143,0.163457760314342,1,1,1,1,"潜在客户"
"1075",44742,6329,11,37,2,2,3,223,0.817733990147783,0.333333333333333,0.439607072691552,2.2,1,1,1,"潜在客户"
"1076",44743,9974,19,0,5,5,5,555,1,0.714285714285714,0.726051080550098,5,2,2,2,"高价值客户"
"1077",44744,5301,14,4,5,3,2,532,0.980295566502463,0.476190476190476,0.358821218074656,3.8,1,2,2,"重点保护客户"
"1078",44745,8813,15,7,5,4,5,545,0.96551724137931,0.523809523809524,0.634813359528487,4.7,2,2,2,"高价值客户"
"1079",44746,2256,7,4,5,1,1,511,0.980295566502463,0.142857142857143,0.119528487229862,3,1,1,2,"一般发展客户"
"1080",44747,2590,6,36,2,1,1,211,0.822660098522167,0.0952380952380952,0.145776031434185,1.5,1,1,1,"潜在客户"
"1081",44748,6123,11,19,3,2,3,323,0.9064039408867,0.333333333333333,0.423418467583497,2.7,1,1,1,"潜在客户"
"1082",44749,6743,16,89,1,4,3,143,0.561576354679803,0.571428571428571,0.472141453831041,2.3,1,2,1,"一般保护客户"
"1083",44750,11524,19,1,5,5,5,555,0.995073891625616,0.714285714285714,0.847858546168959,5,2,2,2,"高价值客户"
"1084",44751,6968,15,17,3,4,3,343,0.916256157635468,0.523809523809524,0.489823182711198,3.3,1,2,1,"一般保护客户"
"1085",44752,2865,7,66,1,1,1,111,0.67487684729064,0.142857142857143,0.167387033398821,1,1,1,1,"潜在客户"
"1086",44753,5678,12,98,1,2,2,122,0.517241379310345,0.380952380952381,0.388447937131631,1.5,1,1,1,"潜在客户"
"1087",44754,7781,17,4,5,5,4,554,0.980295566502463,0.619047619047619,0.553713163064833,4.8,2,2,2,"高价值客户"
"1088",44755,5477,12,1,5,2,2,522,0.995073891625616,0.380952380952381,0.372652259332024,3.5,1,1,2,"一般发展客户"
"1089",44756,8689,17,48,1,5,5,155,0.763546798029557,0.619047619047619,0.625068762278978,3,2,2,1,"重点保持客户"
"1090",44757,5430,10,25,2,1,2,212,0.876847290640394,0.285714285714286,0.368958742632613,1.7,1,1,1,"潜在客户"
"1091",44758,8831,18,27,2,5,5,255,0.866995073891626,0.666666666666667,0.6362278978389,3.5,2,2,1,"重点保持客户"
"1092",44759,5395,9,13,4,1,2,412,0.935960591133005,0.238095238095238,0.366208251473477,2.7,1,1,2,"一般发展客户"
"1093",44760,3382,10,22,3,1,1,311,0.891625615763547,0.285714285714286,0.208015717092338,2,1,1,1,"潜在客户"
"1094",44761,8090,19,5,5,5,4,554,0.975369458128079,0.714285714285714,0.577996070726916,4.8,2,2,2,"高价值客户"
"1095",44762,3967,7,51,1,1,1,111,0.748768472906404,0.142857142857143,0.253988212180747,1,1,1,1,"潜在客户"
"1096",44763,7261,14,2,5,3,4,534,0.990147783251232,0.476190476190476,0.512848722986248,4.2,2,2,2,"高价值客户"
"1097",44764,9362,17,16,3,5,5,355,0.921182266009852,0.619047619047619,0.677956777996071,4,2,2,1,"重点保持客户"
